combo,weight,ev
AsQdQc3s,1,0.37
AhQdQc3h,1,0.37
AhQsQd3h,1,0.37
AhQsQc3h,1,0.37
AdQhQc3d,1,0.37
AdQsQc3d,1,0.37
AdQsQh3d,1,0.37
AcQsQh3c,1,0.37
AcQsQd3c,1,0.37
AcQhQd3c,1,0.37
AsQhQd2s,1,0.31
AsQhQc2s,1,0.31
AsQdQc2s,1,0.31
AhQdQc2h,1,0.31
AhQsQd2h,1,0.31
AhQsQc2h,1,0.31
AdQhQc2d,1,0.31
AdQsQc2d,1,0.31
AdQsQh2d,1,0.31
AcQsQh2c,1,0.31
AcQsQd2c,1,0.31
AcQhQd2c,1,0.31
AsQhQdJh,1,0.36
AsQhQcJh,1,0.36
AsQdQcJd,1,0.36
AsQhQdJd,1,0.36
AsQhQcJc,1,0.36
AsQdQcJc,1,0.36
AhQdQcJd,1,0.36
AhQsQdJd,1,0.36
AhQdQcJc,1,0.36
AhQsQcJc,1,0.36
AhQsQcJs,1,0.36
AhQsQdJs,1,0.36
AdQhQcJc,1,0.36
AdQsQcJc,1,0.36
AdQsQcJs,1,0.36
AdQsQhJs,1,0.36
AdQhQcJh,1,0.36
AdQsQhJh,1,0.36
AcQsQhJs,1,0.36
AcQsQdJs,1,0.36
AcQhQdJh,1,0.36
AcQsQhJh,1,0.36
AcQsQdJd,1,0.36
AcQhQdJd,1,0.36
AsQhQdTh,1,0.35
AsQhQcTh,1,0.35
AsQdQcTd,1,0.35
AsQhQdTd,1,0.35
AsQhQcTc,1,0.35
AsQdQcTc,1,0.35
AhQdQcTd,1,0.35
AhQsQdTd,1,0.35
AhQdQcTc,1,0.35
AhQsQcTc,1,0.35
AhQsQcTs,1,0.35
AhQsQdTs,1,0.35
AdQhQcTc,1,0.35
AdQsQcTc,1,0.35
AdQsQcTs,1,0.35
AdQsQhTs,1,0.35
AdQhQcTh,1,0.35
AdQsQhTh,1,0.35
AcQsQhTs,1,0.35
AcQsQdTs,1,0.35
AcQhQdTh,1,0.35
AcQsQhTh,1,0.35
AcQsQdTd,1,0.35
AcQhQdTd,1,0.35
AsQhQd9h,1,0.18
AsQhQc9h,1,0.18
AsQdQc9d,1,0.18
AsQhQd9d,1,0.18
AsQhQc9c,1,0.18
AsQdQc9c,1,0.18
AhQdQc9d,1,0.18
AhQsQd9d,1,0.18
AhQdQc9c,1,0.18
AhQsQc9c,1,0.18
AhQsQc9s,1,0.18
AhQsQd9s,1,0.18
AdQhQc9c,1,0.18
AdQsQc9c,1,0.18
AdQsQc9s,1,0.18
AdQsQh9s,1,0.18
AdQhQc9h,1,0.18
AdQsQh9h,1,0.18
AcQsQh9s,1,0.18
AcQsQd9s,1,0.18
AcQhQd9h,1,0.18
AcQsQh9h,1,0.18
AcQsQd9d,1,0.18
AcQhQd9d,1,0.18
AsQhQd8h,1,0.16
AsQhQc8h,1,0.16
AsQdQc8d,1,0.16
AsQhQd8d,1,0.16
AsQhQc8c,1,0.16
AsQdQc8c,1,0.16
AhQdQc8d,1,0.16
AhQsQd8d,1,0.16
AhQdQc8c,1,0.16
AhQsQc8c,1,0.16
AhQsQc8s,1,0.16
AhQsQd8s,1,0.16
AdQhQc8c,1,0.16
AdQsQc8c,1,0.16
AdQsQc8s,1,0.16
AdQsQh8s,1,0.16
AdQhQc8h,1,0.16
AdQsQh8h,1,0.16
AcQsQh8s,1,0.16
AcQsQd8s,1,0.16
AcQhQd8h,1,0.16
AcQsQh8h,1,0.16
AcQsQd8d,1,0.16
AcQhQd8d,1,0.16
AsQhQd7h,1,0.1
AsQhQc7h,1,0.1
AsQdQc7d,1,0.1
AsQhQd7d,1,0.1
AsQhQc7c,1,0.1
AsQdQc7c,1,0.1
AhQdQc7d,1,0.1
AhQsQd7d,1,0.1
AhQdQc7c,1,0.1
AhQsQc7c,1,0.1
AhQsQc7s,1,0.1
AhQsQd7s,1,0.1
AdQhQc7c,1,0.1
AdQsQc7c,1,0.1
AdQsQc7s,1,0.1
AdQsQh7s,1,0.1
AdQhQc7h,1,0.1
AdQsQh7h,1,0.1
AcQsQh7s,1,0.1
AcQsQd7s,1,0.1
AcQhQd7h,1,0.1
AcQsQh7h,1,0.1
AcQsQd7d,1,0.1
AcQhQd7d,1,0.1
AsQhQd6h,1,0.09
AsQhQc6h,1,0.09
AsQdQc6d,1,0.09
AsQhQd6d,1,0.09
AsQhQc6c,1,0.09
AsQdQc6c,1,0.09
AhQdQc6d,1,0.09
AhQsQd6d,1,0.09
AhQdQc6c,1,0.09
AhQsQc6c,1,0.09
AhQsQc6s,1,0.09
AhQsQd6s,1,0.09
AdQhQc6c,1,0.09
AdQsQc6c,1,0.09
AdQsQc6s,1,0.09
AdQsQh6s,1,0.09
AdQhQc6h,1,0.09
AdQsQh6h,1,0.09
AcQsQh6s,1,0.09
AcQsQd6s,1,0.09
AcQhQd6h,1,0.09
AcQsQh6h,1,0.09
AcQsQd6d,1,0.09
AcQhQd6d,1,0.09
AsQhQd5h,1,0.12
AsQhQc5h,1,0.12
AsQdQc5d,1,0.12
AsQhQd5d,1,0.12
AsQhQc5c,1,0.12
AsQdQc5c,1,0.12
AhQdQc5d,1,0.12
AhQsQd5d,1,0.12
AhQdQc5c,1,0.12
AhQsQc5c,1,0.12
AhQsQc5s,1,0.12
AhQsQd5s,1,0.12
AdQhQc5c,1,0.12
AdQsQc5c,1,0.12
AdQsQc5s,1,0.12
AdQsQh5s,1,0.12
AdQhQc5h,1,0.12
AdQsQh5h,1,0.12
AcQsQh5s,1,0.12
AcQsQd5s,1,0.12
AcQhQd5h,1,0.12
AcQsQh5h,1,0.12
AcQsQd5d,1,0.12
AcQhQd5d,1,0.12
AsQhQd4h,1,0.11
AsQhQc4h,1,0.11
AsQdQc4d,1,0.11
AsQhQd4d,1,0.11
AsQhQc4c,1,0.11
AsQdQc4c,1,0.11
AhQdQc4d,1,0.11
AhQsQd4d,1,0.11
AhQdQc4c,1,0.11
AhQsQc4c,1,0.11
AhQsQc4s,1,0.11
AhQsQd4s,1,0.11
AdQhQc4c,1,0.11
AdQsQc4c,1,0.11
AdQsQc4s,1,0.11
AdQsQh4s,1,0.11
AdQhQc4h,1,0.11
AdQsQh4h,1,0.11
AcQsQh4s,1,0.11
AcQsQd4s,1,0.11
AcQhQd4h,1,0.11
AcQsQh4h,1,0.11
AcQsQd4d,1,0.11
AcQhQd4d,1,0.11
AsQhQd3h,1,0.08
AsQhQc3h,1,0.08
AsQdQc3d,1,0.08
AsQhQd3d,1,0.08
AsQhQc3c,1,0.08
AsQdQc3c,1,0.08
AhQdQc3d,1,0.08
AhQsQd3d,1,0.08
AhQdQc3c,1,0.08
AhQsQc3c,1,0.08
AhQsQc3s,1,0.08
AhQsQd3s,1,0.08
AdQhQc3c,1,0.08
AdQsQc3c,1,0.08
AdQsQc3s,1,0.08
AdQsQh3s,1,0.08
AdQhQc3h,1,0.08
AdQsQh3h,1,0.08
AcQsQh3s,1,0.08
AcQsQd3s,1,0.08
AcQhQd3h,1,0.08
AcQsQh3h,1,0.08
AcQsQd3d,1,0.08
AcQhQd3d,1,0.08
AsQhQd2h,1,0.04
AsQhQc2h,1,0.04
AsQdQc2d,1,0.04
AsQhQd2d,1,0.04
AsQhQc2c,1,0.04
AsQdQc2c,1,0.04
AhQdQc2d,1,0.04
AhQsQd2d,1,0.04
AhQdQc2c,1,0.04
AhQsQc2c,1,0.04
AhQsQc2s,1,0.04
AhQsQd2s,1,0.04
AdQhQc2c,1,0.04
AdQsQc2c,1,0.04
AdQsQc2s,1,0.04
AdQsQh2s,1,0.04
AdQhQc2h,1,0.04
AdQsQh2h,1,0.04
AcQsQh2s,1,0.04
AcQsQd2s,1,0.04
AcQhQd2h,1,0.04
AcQsQh2h,1,0.04
AcQsQd2d,1,0.04
AcQhQd2d,1,0.04
AsQhQdJc,1,0.14
AsQhQcJd,1,0.14
AsQdQcJh,1,0.14
AhQdQcJs,1,0.14
AhQsQdJc,1,0.14
AhQsQcJd,1,0.14
AdQhQcJs,1,0.14
AdQsQcJh,1,0.14
AdQsQhJc,1,0.14
AcQsQhJd,1,0.14
AcQsQdJh,1,0.14
AcQhQdJs,1,0.14
AsQhQdTc,1,0.14
AsQhQcTd,1,0.14
AsQdQcTh,1,0.14
AhQdQcTs,1,0.14
AhQsQdTc,1,0.14
AhQsQcTd,1,0.14
AdQhQcTs,1,0.14
AdQsQcTh,1,0.14
AdQsQhTc,1,0.14
AcQsQhTd,1,0.14
AcQsQdTh,1,0.14
AcQhQdTs,1,0.14
AsQhQd9c,1,0.03
AsQhQc9d,1,0.03
AsQdQc9h,1,0.03
AhQdQc9s,1,0.03
AhQsQd9c,1,0.03
AhQsQc9d,1,0.03
AdQhQc9s,1,0.03
AdQsQc9h,1,0.03
AdQsQh9c,1,0.03
AcQsQh9d,1,0.03
AcQsQd9h,1,0.03
AcQhQd9s,1,0.03
AsQhQd8c,1,0.01
AsQhQc8d,1,0.01
AsQdQc8h,1,0.01
AhQdQc8s,1,0.01
AhQsQd8c,1,0.01
AhQsQc8d,1,0.01
AdQhQc8s,1,0.01
AdQsQc8h,1,0.01
AdQsQh8c,1,0.01
AcQsQh8d,1,0.01
AcQsQd8h,1,0.01
AcQhQd8s,1,0.01
AsQhJdTs,1,0.68
AsQhJcTs,1,0.68
AsQdJcTs,1,0.68
AsQdJhTs,1,0.68
AsQcJhTs,1,0.68
AsQcJdTs,1,0.68
AhQdJcTh,1,0.68
AhQdJsTh,1,0.68
AhQcJdTh,1,0.68
AhQcJsTh,1,0.68
AhQsJcTh,1,0.68
AhQsJdTh,1,0.68
AdQcJhTd,1,0.68
AdQcJsTd,1,0.68
AdQsJcTd,1,0.68
AdQsJhTd,1,0.68
AdQhJcTd,1,0.68
AdQhJsTd,1,0.68
AcQsJhTc,1,0.68
AcQsJdTc,1,0.68
AcQhJdTc,1,0.68
AcQhJsTc,1,0.68
AcQdJsTc,1,0.68
AcQdJhTc,1,0.68
AsQhJd9s,1,0.23
AsQhJc9s,1,0.23
AsQdJc9s,1,0.23
AsQdJh9s,1,0.23
AsQcJh9s,1,0.23
AsQcJd9s,1,0.23
AhQdJc9h,1,0.23
AhQdJs9h,1,0.23
AhQcJd9h,1,0.23
AhQcJs9h,1,0.23
AhQsJc9h,1,0.23
AhQsJd9h,1,0.23
AdQcJh9d,1,0.23
AdQcJs9d,1,0.23
AdQsJc9d,1,0.23
AdQsJh9d,1,0.23
AdQhJc9d,1,0.23
AdQhJs9d,1,0.23
AcQsJh9c,1,0.23
AcQsJd9c,1,0.23
AcQhJd9c,1,0.23
AcQhJs9c,1,0.23
AcQdJs9c,1,0.23
AcQdJh9c,1,0.23
AsQhJd8s,1,0.17
AsQhJc8s,1,0.17
AsQdJc8s,1,0.17
AsQdJh8s,1,0.17
AsQcJh8s,1,0.17
AsQcJd8s,1,0.17
AhQdJc8h,1,0.17
AhQdJs8h,1,0.17
AhQcJd8h,1,0.17
AhQcJs8h,1,0.17
AhQsJc8h,1,0.17
AhQsJd8h,1,0.17
AdQcJh8d,1,0.17
AdQcJs8d,1,0.17
AdQsJc8d,1,0.17
AdQsJh8d,1,0.17
AdQhJc8d,1,0.17
AdQhJs8d,1,0.17
AcQsJh8c,1,0.17
AcQsJd8c,1,0.17
AcQhJd8c,1,0.17
AcQhJs8c,1,0.17
AcQdJs8c,1,0.17
AcQdJh8c,1,0.17
AsQhJd7s,1,0.02
AsQhJc7s,1,0.02
AsQdJc7s,1,0.02
AsQdJh7s,1,0.02
AsQcJh7s,1,0.02
AsQcJd7s,1,0.02
AhQdJc7h,1,0.02
AhQdJs7h,1,0.02
AhQcJd7h,1,0.02
AhQcJs7h,1,0.02
AhQsJc7h,1,0.02
AhQsJd7h,1,0.02
AdQcJh7d,1,0.02
AdQcJs7d,1,0.02
AdQsJc7d,1,0.02
AdQsJh7d,1,0.02
AdQhJc7d,1,0.02
AdQhJs7d,1,0.02
AcQsJh7c,1,0.02
AcQsJd7c,1,0.02
AcQhJd7c,1,0.02
AcQhJs7c,1,0.02
AcQdJs7c,1,0.02
AcQdJh7c,1,0.02
AsQhJd6s,1,0.01
AsQhJc6s,1,0.01
AsQdJc6s,1,0.01
AsQdJh6s,1,0.01
AsQcJh6s,1,0.01
AsQcJd6s,1,0.01
AhQdJc6h,1,0.01
AhQdJs6h,1,0.01
AhQcJd6h,1,0.01
AhQcJs6h,1,0.01
AhQsJc6h,1,0.01
AhQsJd6h,1,0.01
AdQcJh6d,1,0.01
AdQcJs6d,1,0.01
AdQsJc6d,1,0.01
AdQsJh6d,1,0.01
AdQhJc6d,1,0.01
AdQhJs6d,1,0.01
AcQsJh6c,1,0.01
AcQsJd6c,1,0.01
AcQhJd6c,1,0.01
AcQhJs6c,1,0.01
AcQdJs6c,1,0.01
AcQdJh6c,1,0.01
AsQhJd5s,1,0.07
AsQhJc5s,1,0.07
AsQdJc5s,1,0.07
AsQdJh5s,1,0.07
AsQcJh5s,1,0.07
AsQcJd5s,1,0.07
AhQdJc5h,1,0.07
AhQdJs5h,1,0.07
AhQcJd5h,1,0.07
AhQcJs5h,1,0.07
AhQsJc5h,1,0.07
AhQsJd5h,1,0.07
AdQcJh5d,1,0.07
AdQcJs5d,1,0.07
AdQsJc5d,1,0.07
AdQsJh5d,1,0.07
AdQhJc5d,1,0.07
AdQhJs5d,1,0.07
AcQsJh5c,1,0.07
AcQsJd5c,1,0.07
AcQhJd5c,1,0.07
AcQhJs5c,1,0.07
AcQdJs5c,1,0.07
AcQdJh5c,1,0.07
AsQhJd4s,1,0.06
AsQhJc4s,1,0.06
AsQdJc4s,1,0.06
AsQdJh4s,1,0.06
AsQcJh4s,1,0.06
AsQcJd4s,1,0.06
AhQdJc4h,1,0.06
AhQdJs4h,1,0.06
AhQcJd4h,1,0.06
AhQcJs4h,1,0.06
AhQsJc4h,1,0.06
AhQsJd4h,1,0.06
AdQcJh4d,1,0.06
AdQcJs4d,1,0.06
AdQsJc4d,1,0.06
AdQsJh4d,1,0.06
AdQhJc4d,1,0.06
AdQhJs4d,1,0.06
AcQsJh4c,1,0.06
AcQsJd4c,1,0.06
AcQhJd4c,1,0.06
AcQhJs4c,1,0.06
AcQdJs4c,1,0.06
AcQdJh4c,1,0.06
AsQhJd3s,1,0.04
AsQhJc3s,1,0.04
AsQdJc3s,1,0.04
AsQdJh3s,1,0.04
AsQcJh3s,1,0.04
AsQcJd3s,1,0.04
AhQdJc3h,1,0.04
AhQdJs3h,1,0.04
AhQcJd3h,1,0.04
AhQcJs3h,1,0.04
AhQsJc3h,1,0.04
AhQsJd3h,1,0.04
AdQcJh3d,1,0.04
AdQcJs3d,1,0.04
AdQsJc3d,1,0.04
AdQsJh3d,1,0.04
AdQhJc3d,1,0.04
AdQhJs3d,1,0.04
AcQsJh3c,1,0.04
AcQsJd3c,1,0.04
AcQhJd3c,1,0.04
AcQhJs3c,1,0.04
AcQdJs3c,1,0.04
AcQdJh3c,1,0.04
AsQhJd2s,1,0.01
AsQhJc2s,1,0.01
AsQdJc2s,1,0.01
AsQdJh2s,1,0.01
AsQcJh2s,1,0.01
AsQcJd2s,1,0.01
AhQdJc2h,1,0.01
AhQdJs2h,1,0.01
AhQcJd2h,1,0.01
AhQcJs2h,1,0.01
AhQsJc2h,1,0.01
AhQsJd2h,1,0.01
AdQcJh2d,1,0.01
AdQcJs2d,1,0.01
AdQsJc2d,1,0.01
AdQsJh2d,1,0.01
AdQhJc2d,1,0.01
AdQhJs2d,1,0.01
AcQsJh2c,1,0.01
AcQsJd2c,1,0.01
AcQhJd2c,1,0.01
AcQhJs2c,1,0.01
AcQdJs2c,1,0.01
AcQdJh2c,1,0.01
AsQhJdTh,1,0.32
AsQhJcTh,1,0.32
AsQdJcTd,1,0.32
AsQdJhTd,1,0.32
AsQcJhTc,1,0.32
AsQcJdTc,1,0.32
AhQdJcTd,1,0.32
AhQdJsTd,1,0.32
AhQcJdTc,1,0.32
AhQcJsTc,1,0.32
AhQsJcTs,1,0.32
AhQsJdTs,1,0.32
AdQcJhTc,1,0.32
AdQcJsTc,1,0.32
AdQsJcTs,1,0.32
AdQsJhTs,1,0.32
AdQhJcTh,1,0.32
AdQhJsTh,1,0.32
AcQsJhTs,1,0.32
AcQsJdTs,1,0.32
AcQhJdTh,1,0.32
AcQhJsTh,1,0.32
AcQdJsTd,1,0.32
AcQdJhTd,1,0.32
AsQhJd9h,1,0.04
AsQhJc9h,1,0.04
AsQdJc9d,1,0.04
AsQdJh9d,1,0.04
AsQcJh9c,1,0.04
AsQcJd9c,1,0.04
AhQdJc9d,1,0.04
AhQdJs9d,1,0.04
AhQcJd9c,1,0.04
AhQcJs9c,1,0.04
AhQsJc9s,1,0.04
AhQsJd9s,1,0.04
AdQcJh9c,1,0.04
AdQcJs9c,1,0.04
AdQsJc9s,1,0.04
AdQsJh9s,1,0.04
AdQhJc9h,1,0.04
AdQhJs9h,1,0.04
AcQsJh9s,1,0.04
AcQsJd9s,1,0.04
AcQhJd9h,1,0.04
AcQhJs9h,1,0.04
AcQdJs9d,1,0.04
AcQdJh9d,1,0.04
AsQhJdTd,1,0.29
AsQhJcTc,1,0.29
AsQdJcTc,1,0.29
AsQdJhTh,1,0.29
AsQcJhTh,1,0.29
AsQcJdTd,1,0.29
AhQdJcTc,1,0.29
AhQdJsTs,1,0.29
AhQcJdTd,1,0.29
AhQcJsTs,1,0.29
AhQsJcTc,1,0.29
AhQsJdTd,1,0.29
AdQcJhTh,1,0.29
AdQcJsTs,1,0.29
AdQsJcTc,1,0.29
AdQsJhTh,1,0.29
AdQhJcTc,1,0.29
AdQhJsTs,1,0.29
AcQsJhTh,1,0.29
AcQsJdTd,1,0.29
AcQhJdTd,1,0.29
AcQhJsTs,1,0.29
AcQdJsTs,1,0.29
AcQdJhTh,1,0.29
AsQhJd9d,1,0.02
AsQhJc9c,1,0.02
AsQdJc9c,1,0.02
AsQdJh9h,1,0.02
AsQcJh9h,1,0.02
AsQcJd9d,1,0.02
AhQdJc9c,1,0.02
AhQdJs9s,1,0.02
AhQcJd9d,1,0.02
AhQcJs9s,1,0.02
AhQsJc9c,1,0.02
AhQsJd9d,1,0.02
AdQcJh9h,1,0.02
AdQcJs9s,1,0.02
AdQsJc9c,1,0.02
AdQsJh9h,1,0.02
AdQhJc9c,1,0.02
AdQhJs9s,1,0.02
AcQsJh9h,1,0.02
AcQsJd9d,1,0.02
AcQhJd9d,1,0.02
AcQhJs9s,1,0.02
AcQdJs9s,1,0.02
AcQdJh9h,1,0.02
AsQhJdJc,1,0.11
AsQdJhJc,1,0.11
AsQcJhJd,1,0.11
AhQdJsJc,1,0.11
AhQcJsJd,1,0.11
AhQsJdJc,1,0.11
AdQcJsJh,1,0.11
AdQsJhJc,1,0.11
AdQhJsJc,1,0.11
AcQsJhJd,1,0.11
AcQhJsJd,1,0.11
AcQdJsJh,1,0.11
AsQhJdTc,1,0.08
AsQhJcTd,1,0.08
AsQdJcTh,1,0.08
AsQdJhTc,1,0.08
AsQcJhTd,1,0.08
AsQcJdTh,1,0.08
AhQdJcTs,1,0.08
AhQdJsTc,1,0.08
AhQcJdTs,1,0.08
AhQcJsTd,1,0.08
AhQsJcTd,1,0.08
AhQsJdTc,1,0.08
AdQcJhTs,1,0.08
AdQcJsTh,1,0.08
AdQsJcTh,1,0.08
AdQsJhTc,1,0.08
AdQhJcTs,1,0.08
AdQhJsTc,1,0.08
AcQsJhTd,1,0.08
AcQsJdTh,1,0.08
AcQhJdTs,1,0.08
AcQhJsTd,1,0.08
AcQdJsTh,1,0.08
AcQdJhTs,1,0.08
AsQhTd9s,1,0.34
AsQhTc9s,1,0.34
AsQdTc9s,1,0.34
AsQdTh9s,1,0.34
AsQcTh9s,1,0.34
AsQcTd9s,1,0.34
AhQdTc9h,1,0.34
AhQdTs9h,1,0.34
AhQcTd9h,1,0.34
AhQcTs9h,1,0.34
AhQsTc9h,1,0.34
AhQsTd9h,1,0.34
AdQcTh9d,1,0.34
AdQcTs9d,1,0.34
AdQsTc9d,1,0.34
AdQsTh9d,1,0.34
AdQhTc9d,1,0.34
AdQhTs9d,1,0.34
AcQsTh9c,1,0.34
AcQsTd9c,1,0.34
AcQhTd9c,1,0.34
AcQhTs9c,1,0.34
AcQdTs9c,1,0.34
AcQdTh9c,1,0.34
AsQhTd8s,1,0.27
AsQhTc8s,1,0.27
AsQdTc8s,1,0.27
AsQdTh8s,1,0.27
AsQcTh8s,1,0.27
AsQcTd8s,1,0.27
AhQdTc8h,1,0.27
AhQdTs8h,1,0.27
AhQcTd8h,1,0.27
AhQcTs8h,1,0.27
AhQsTc8h,1,0.27
AhQsTd8h,1,0.27
AdQcTh8d,1,0.27
AdQcTs8d,1,0.27
AdQsTc8d,1,0.27
AdQsTh8d,1,0.27
AdQhTc8d,1,0.27
AdQhTs8d,1,0.27
AcQsTh8c,1,0.27
AcQsTd8c,1,0.27
AcQhTd8c,1,0.27
AcQhTs8c,1,0.27
AcQdTs8c,1,0.27
AcQdTh8c,1,0.27
AsQhTd7s,1,0.08
AsQhTc7s,1,0.08
AsQdTc7s,1,0.08
AsQdTh7s,1,0.08
AsQcTh7s,1,0.08
AsQcTd7s,1,0.08
AhQdTc7h,1,0.08
AhQdTs7h,1,0.08
AhQcTd7h,1,0.08
AhQcTs7h,1,0.08
AhQsTc7h,1,0.08
AhQsTd7h,1,0.08
AdQcTh7d,1,0.08
AdQcTs7d,1,0.08
AdQsTc7d,1,0.08
AdQsTh7d,1,0.08
AdQhTc7d,1,0.08
AdQhTs7d,1,0.08
AcQsTh7c,1,0.08
AcQsTd7c,1,0.08
AcQhTd7c,1,0.08
AcQhTs7c,1,0.08
AcQdTs7c,1,0.08
AcQdTh7c,1,0.08
AsQhTd6s,1,0.05
AsQhTc6s,1,0.05
AsQdTc6s,1,0.05
AsQdTh6s,1,0.05
AsQcTh6s,1,0.05
AsQcTd6s,1,0.05
AhQdTc6h,1,0.05
AhQdTs6h,1,0.05
AhQcTd6h,1,0.05
AhQcTs6h,1,0.05
AhQsTc6h,1,0.05
AhQsTd6h,1,0.05
AdQcTh6d,1,0.05
AdQcTs6d,1,0.05
AdQsTc6d,1,0.05
AdQsTh6d,1,0.05
AdQhTc6d,1,0.05
AdQhTs6d,1,0.05
AcQsTh6c,1,0.05
AcQsTd6c,1,0.05
AcQhTd6c,1,0.05
AcQhTs6c,1,0.05
AcQdTs6c,1,0.05
AcQdTh6c,1,0.05
AsQhTd5s,1,0.06
AsQhTc5s,1,0.06
AsQdTc5s,1,0.06
AsQdTh5s,1,0.06
AsQcTh5s,1,0.06
AsQcTd5s,1,0.06
AhQdTc5h,1,0.06
AhQdTs5h,1,0.06
AhQcTd5h,1,0.06
AhQcTs5h,1,0.06
AhQsTc5h,1,0.06
AhQsTd5h,1,0.06
AdQcTh5d,1,0.06
AdQcTs5d,1,0.06
AdQsTc5d,1,0.06
AdQsTh5d,1,0.06
AdQhTc5d,1,0.06
AdQhTs5d,1,0.06
AcQsTh5c,1,0.06
AcQsTd5c,1,0.06
AcQhTd5c,1,0.06
AcQhTs5c,1,0.06
AcQdTs5c,1,0.06
AcQdTh5c,1,0.06
AsQhTd4s,1,0.04
AsQhTc4s,1,0.04
AsQdTc4s,1,0.04
AsQdTh4s,1,0.04
AsQcTh4s,1,0.04
AsQcTd4s,1,0.04
AhQdTc4h,1,0.04
AhQdTs4h,1,0.04
AhQcTd4h,1,0.04
AhQcTs4h,1,0.04
AhQsTc4h,1,0.04
AhQsTd4h,1,0.04
AdQcTh4d,1,0.04
AdQcTs4d,1,0.04
AdQsTc4d,1,0.04
AdQsTh4d,1,0.04
AdQhTc4d,1,0.04
AdQhTs4d,1,0.04
AcQsTh4c,1,0.04
AcQsTd4c,1,0.04
AcQhTd4c,1,0.04
AcQhTs4c,1,0.04
AcQdTs4c,1,0.04
AcQdTh4c,1,0.04
AsQhTd3s,1,0.03
AsQhTc3s,1,0.03
AsQdTc3s,1,0.03
AsQdTh3s,1,0.03
AsQcTh3s,1,0.03
AsQcTd3s,1,0.03
AhQdTc3h,1,0.03
AhQdTs3h,1,0.03
AhQcTd3h,1,0.03
AhQcTs3h,1,0.03
AhQsTc3h,1,0.03
AhQsTd3h,1,0.03
AdQcTh3d,1,0.03
AdQcTs3d,1,0.03
AdQsTc3d,1,0.03
AdQsTh3d,1,0.03
AdQhTc3d,1,0.03
AdQhTs3d,1,0.03
AcQsTh3c,1,0.03
AcQsTd3c,1,0.03
AcQhTd3c,1,0.03
AcQhTs3c,1,0.03
AcQdTs3c,1,0.03
AcQdTh3c,1,0.03
AsQhTd9h,1,0.08
AsQhTc9h,1,0.08
AsQdTc9d,1,0.08
AsQdTh9d,1,0.08
AsQcTh9c,1,0.08
AsQcTd9c,1,0.08
AhQdTc9d,1,0.08
AhQdTs9d,1,0.08
AhQcTd9c,1,0.08
AhQcTs9c,1,0.08
AhQsTc9s,1,0.08
AhQsTd9s,1,0.08
AdQcTh9c,1,0.08
AdQcTs9c,1,0.08
AdQsTc9s,1,0.08
AdQsTh9s,1,0.08
AdQhTc9h,1,0.08
AdQhTs9h,1,0.08
AcQsTh9s,1,0.08
AcQsTd9s,1,0.08
AcQhTd9h,1,0.08
AcQhTs9h,1,0.08
AcQdTs9d,1,0.08
AcQdTh9d,1,0.08
AsQhTd8h,1,0.04
AsQhTc8h,1,0.04
AsQdTc8d,1,0.04
AsQdTh8d,1,0.04
AsQcTh8c,1,0.04
AsQcTd8c,1,0.04
AhQdTc8d,1,0.04
AhQdTs8d,1,0.04
AhQcTd8c,1,0.04
AhQcTs8c,1,0.04
AhQsTc8s,1,0.04
AhQsTd8s,1,0.04
AdQcTh8c,1,0.04
AdQcTs8c,1,0.04
AdQsTc8s,1,0.04
AdQsTh8s,1,0.04
AdQhTc8h,1,0.04
AdQhTs8h,1,0.04
AcQsTh8s,1,0.04
AcQsTd8s,1,0.04
AcQhTd8h,1,0.04
AcQhTs8h,1,0.04
AcQdTs8d,1,0.04
AcQdTh8d,1,0.04
AsQhTd9d,1,0.06
AsQhTc9c,1,0.06
AsQdTc9c,1,0.06
AsQdTh9h,1,0.06
AsQcTh9h,1,0.06
AsQcTd9d,1,0.06
AhQdTc9c,1,0.06
AhQdTs9s,1,0.06
AhQcTd9d,1,0.06
AhQcTs9s,1,0.06
AhQsTc9c,1,0.06
AhQsTd9d,1,0.06
AdQcTh9h,1,0.06
AdQcTs9s,1,0.06
AdQsTc9c,1,0.06
AdQsTh9h,1,0.06
AdQhTc9c,1,0.06
AdQhTs9s,1,0.06
AcQsTh9h,1,0.06
AcQsTd9d,1,0.06
AcQhTd9d,1,0.06
AcQhTs9s,1,0.06
AcQdTs9s,1,0.06
AcQdTh9h,1,0.06
AsQhTd8d,1,0.02
AsQhTc8c,1,0.02
AsQdTc8c,1,0.02
AsQdTh8h,1,0.02
AsQcTh8h,1,0.02
AsQcTd8d,1,0.02
AhQdTc8c,1,0.02
AhQdTs8s,1,0.02
AhQcTd8d,1,0.02
AhQcTs8s,1,0.02
AhQsTc8c,1,0.02
AhQsTd8d,1,0.02
AdQcTh8h,1,0.02
AdQcTs8s,1,0.02
AdQsTc8c,1,0.02
AdQsTh8h,1,0.02
AdQhTc8c,1,0.02
AdQhTs8s,1,0.02
AcQsTh8h,1,0.02
AcQsTd8d,1,0.02
AcQhTd8d,1,0.02
AcQhTs8s,1,0.02
AcQdTs8s,1,0.02
AcQdTh8h,1,0.02
AsQhTdTc,1,0.04
AsQdThTc,1,0.04
AsQcThTd,1,0.04
AhQdTsTc,1,0.04
AhQcTsTd,1,0.04
AhQsTdTc,1,0.04
AdQcTsTh,1,0.04
AdQsThTc,1,0.04
AdQhTsTc,1,0.04
AcQsThTd,1,0.04
AcQhTsTd,1,0.04
